userId,movieId,rating,timestamp,label
563,122882,4.5,1438375869,8
295,7449,4.0,1100130206,7
516,278,3.0,844687769,5
380,6,4.0,952358438,7
570,48516,3.5,1475783853,6
41,541,5.0,1093886954,9
217,30825,4.5,1108160248,8
222,3688,3.0,960920478,5
183,1961,5.0,983096307,9
468,26178,3.0,1296199279,5
15,32587,3.5,1136087271,6
652,5530,4.0,1440265823,7
294,3408,3.0,1047071049,5
501,40148,5.0,1283135934,9
564,3908,5.0,974709917,9
534,1100,4.0,973375491,7
605,345,3.0,980174525,5
493,2324,4.0,954685091,7
164,608,4.5,1182619843,8
529,26366,4.0,1241459575,7
543,837,4.0,866931883,7
33,4718,4.0,1032768802,7
153,3799,1.0,1046739925,1
311,5357,3.0,1076968836,5
239,3398,5.0,991858172,9
73,2985,4.0,1337593255,7
654,1037,0.5,1145392839,0
624,1030,4.0,1164622199,7
624,104245,2.5,1402155479,4
20,1148,5.0,1224043170,9
321,608,4.0,939420971,7
129,3615,4.0,965328416,7
364,6350,4.5,1444531634,8
380,3098,4.0,1153283553,7
623,5628,4.5,1225258230,8
417,2502,3.5,1112587086,6
570,1997,4.5,1475806206,8
165,6204,2.5,1111611955,4
241,535,5.0,847340320,9
564,1517,2.0,974832744,3
148,5900,4.0,1059530921,7
547,6932,3.0,1131635730,5
268,1213,3.5,1314894624,6
38,55118,4.5,1389771542,8
157,1,3.5,1291598726,6
624,296,5.0,1019132316,9
469,72612,2.5,1282471653,4
460,6957,3.5,1072836173,6
564,2263,4.0,974844767,7
66,608,4.0,974599074,7
321,1732,5.0,939399420,9
328,1196,4.5,1147996535,8
212,1013,3.0,1218401208,5
330,2336,5.0,948577275,9
187,31114,4.0,1259371560,7
463,4029,3.0,1049924256,5
559,376,4.0,883675716,7
130,1527,4.0,1138998269,7
561,4643,2.5,1172766051,4
469,838,3.5,1282471409,6
72,31696,3.0,1461784763,5
353,34332,3.0,1137217413,5
390,92,2.0,867073966,3
294,920,4.0,1048536589,7
472,8949,4.0,1156728270,7
141,4022,3.0,998014346,5
580,46578,4.0,1168657741,7
157,44665,4.5,1295749334,8
157,296,4.0,1293212841,7
564,3491,4.0,974791183,7
168,300,4.0,848866683,7
228,2791,5.0,1449332943,9
529,2247,4.0,960053466,7
481,2730,4.5,1437006153,8
664,292,3.5,1393891181,6
509,2323,2.0,940012724,3
354,466,4.0,846062542,7
288,224,5.0,845862697,9
518,1997,4.0,945366654,7
131,728,5.0,992293816,9
470,247,3.5,1232976340,6
523,4006,4.5,1202233681,8
564,3156,3.0,974843064,5
624,6582,2.0,1190622002,3
547,3176,4.5,1053087630,8
294,1584,3.5,1082753008,6
648,5818,4.0,1257029800,7
269,1729,4.0,883223566,7
496,185,5.0,834059851,9
232,1391,3.0,955086033,5
595,899,5.0,965230967,9
527,19,1.5,1281233953,2
607,1240,4.0,1144790737,7
120,2416,5.0,1167420932,9
472,2541,1.0,939141157,1
311,8695,3.0,1102464998,5
567,44191,4.5,1436823453,8
598,3868,4.0,1008571133,7
15,79428,1.0,1349622587,1
91,59315,5.0,1448798230,9
537,1394,5.0,879520600,9
553,51935,5.0,1423010074,9
382,5816,4.0,1371781160,7
97,1884,3.5,1460343016,6
202,4466,5.0,1046145496,9
580,73488,2.5,1269893786,4
509,4262,4.5,1093279215,8
602,97,5.0,842359168,9
73,3479,4.0,1422335547,7
255,64957,4.0,1236981039,7
38,58559,4.5,1389722628,8
345,1747,4.5,1109278678,8
534,2321,3.0,973377062,5
564,1971,2.0,974709779,3
452,4816,3.0,1151811768,5
299,5673,3.5,1344182307,6
243,5478,2.0,1094222146,3
480,3751,3.0,1339455142,5
22,4105,4.0,1131662565,7
646,2792,4.0,953451027,7
219,588,5.0,974474523,9
405,1876,2.5,1097696596,4
290,5445,4.0,1445337232,7
509,3033,2.0,942931429,3
564,1572,3.0,974842216,5
592,480,4.0,995420250,7
130,1276,2.5,1138999889,4
582,8529,2.5,1122170267,4
4,2002,3.0,949895907,5
112,648,2.0,852720866,3
380,3499,3.5,1153283616,6
270,7346,1.5,1469306868,2
606,3477,3.5,1380431805,6
34,924,5.0,973747559,9
519,86882,4.5,1471685075,8
390,43,3.0,867074211,5
547,26147,4.5,1223568456,8
613,2723,3.0,1208297705,5
291,4105,4.5,1111489517,8
396,188,3.0,839255200,5
623,50872,4.0,1225257836,7
338,509,4.0,841656624,7
306,4029,4.0,984612910,7
353,6323,3.0,1113473944,5
616,802,4.0,860573029,7
596,2160,3.5,1138658478,6
607,364,3.0,1144791031,5
355,1259,4.0,1130104639,7
547,2111,2.0,981313155,3
232,2420,1.0,955093736,1
242,1372,4.0,956684330,7
43,2396,4.0,974768225,7
124,7438,2.0,1147862207,3
187,1089,4.0,1228072453,7
607,1073,3.0,1148586261,5
213,2826,2.0,1462644086,3
603,1544,3.0,868481755,5
461,2640,4.0,1090908310,7
547,2155,2.0,1000729750,3
571,5481,2.5,1334344220,4
264,2248,5.0,995664866,9
596,4776,2.0,1148666807,3
669,3016,3.0,1015829395,5
124,41569,4.0,1147862461,7
418,5459,3.5,1132696190,6
423,3000,5.0,1353690649,9
120,3793,2.5,1125523018,4
452,2245,4.0,1048089901,7
294,31694,4.5,1133893278,8
384,47044,3.0,1169420529,5
311,2501,5.0,920298654,9
468,4002,3.0,1296197304,5
547,235,4.0,974780707,7
48,103228,2.0,1412570841,3
166,6287,3.0,1064888682,5
662,357,3.0,839022434,5
598,780,3.0,1008658011,5
137,3169,4.0,946411129,7
547,44864,2.5,1175824283,4
523,2916,4.0,1202235231,7
624,6315,2.0,1049817300,3
605,3922,3.0,980175410,5
102,3526,2.0,957894267,3
562,288,4.0,1167428886,7
605,2720,2.0,980195610,3
247,2174,4.0,953271281,7
522,97304,4.5,1391347579,8
468,1094,3.0,1296196769,5
353,4816,3.5,1140388889,6
379,3717,3.0,1378179695,5
600,2096,3.0,1431958441,5
86,39,4.0,848161788,7
21,1302,4.0,853851113,7
562,1221,4.0,1167428911,7
213,5108,3.0,1462644085,5
95,3994,3.0,1025556197,5
388,2750,4.0,946523325,7
235,2640,3.0,1111557849,5
173,708,3.0,876821338,5
547,60343,2.5,1231517371,4
480,4251,4.0,1272668173,7
501,80463,4.0,1292530313,7
353,743,1.5,1121586846,2
353,1089,3.0,1136938728,5
486,4027,3.5,1464121045,6
23,42418,3.5,1148671236,6
44,802,3.0,858707310,5
561,329,3.0,1172695285,5
214,10,3.0,978131768,5
416,208,2.0,841446669,3
86,337,4.0,848161104,7
23,5502,4.0,1166728165,7
294,3807,3.0,1071696520,5
505,7836,3.0,1340410147,5
306,1673,4.0,939722867,7
402,4993,4.0,1443393993,7
118,3033,2.0,951009097,3
475,64839,4.5,1447072651,8
265,154,4.0,960060804,7
509,5013,5.0,1037842564,9
145,253,3.0,845421758,5
133,88810,3.0,1416147860,5
195,3253,1.0,976289118,1
232,1289,4.0,955085839,7
417,4225,4.0,1112587324,7
292,1917,4.0,1140154238,7
575,2857,3.0,1012594876,5
5,30749,4.5,1163374702,8
183,1089,5.0,983096739,9
311,950,2.5,1062015229,4
514,1130,3.0,853894723,5
518,1271,5.0,945445597,9
255,5225,4.5,1236981848,8
553,102445,5.0,1423011660,9
212,3275,4.0,1228789293,7
387,2150,5.0,975105051,9
287,4886,5.0,1469161131,9
102,1941,4.0,956598869,7
607,4161,4.0,1148588020,7
564,580,4.0,974841420,7
580,353,4.0,1155484518,7
306,736,4.0,939716194,7
30,3927,4.0,986739319,7
235,6942,4.5,1111558343,8
86,345,5.0,848159719,9
522,356,4.0,1391350391,7
213,8361,4.0,1462637761,7
648,63082,4.0,1241951859,7
306,3108,4.0,948836285,7
607,1610,4.0,1113319340,7
168,151,3.0,848879076,5
165,27838,3.0,1112679117,5
587,265,3.5,1111102715,6
56,70728,4.0,1470968850,7
313,1923,4.0,1101033160,7
547,4002,2.5,1053173048,4
23,6881,4.5,1148729597,8
17,4239,3.5,1127470473,6
547,4821,4.5,1131635455,8
612,4993,4.5,1455638619,8
213,88140,4.0,1462640607,7
547,96467,3.5,1369491980,6
405,5945,0.5,1061358637,0
652,69805,4.0,1439495757,7
364,2424,5.0,1444530507,9
531,2683,3.0,1240402403,5
102,1648,5.0,957894935,9
324,4226,3.5,1451528123,6
353,2278,3.5,1208220558,6
92,300,4.0,848525764,7
408,2433,2.0,933031911,3
603,1393,3.0,868481647,5
588,475,4.0,842298484,7
201,1148,5.0,1110497180,9
240,410,4.0,1098943389,7
439,2759,3.0,1041115006,5
228,1291,5.0,1449332356,9
493,25,3.0,954685326,5
624,61132,3.5,1254335419,6
268,7121,3.5,1314891042,6
608,1645,3.0,958825051,5
285,429,2.0,965092752,3
511,58,5.0,829351964,9
420,1380,2.0,892822259,3
299,2551,5.0,1344179354,9
575,4329,3.0,1012594537,5
452,168,3.0,976420942,5
502,1245,5.0,861322723,9
294,2941,3.0,1047071382,5
371,81845,4.5,1462742573,8
481,8477,5.0,1437001701,9
547,4992,0.5,1131636059,0
133,6724,3.5,1416148555,6
494,41997,4.0,1342748388,7
268,6377,4.5,1314894819,8
199,104879,3.5,1399349123,6
176,27689,1.0,1364722311,1
313,2710,3.5,1105355069,6
83,1732,5.0,1156205355,9
475,44195,3.5,1446909158,6
220,3510,3.0,970523379,5
546,4816,5.0,1303005823,9
85,161,4.0,837507117,7
447,434,3.0,832492847,5
416,466,3.0,841446959,5
22,1923,2.5,1131662243,4
249,344,4.0,839461338,7
119,1225,5.0,952580936,9
533,1784,4.0,965316749,7
86,36,4.0,848159467,7
616,719,3.0,860573066,5
262,3552,1.5,1433900110,2
286,1425,2.0,979177851,3
468,8958,3.0,1296197835,5
27,593,4.0,939076893,7
105,6378,2.0,1199439214,3
379,1206,4.0,1378180102,7
306,280,3.0,939722809,5
457,2409,2.0,1471386447,3
30,445,4.0,986009342,7
564,2734,4.0,974842241,7
468,1834,2.5,1296201706,4
125,3253,4.5,1269735457,8
285,1909,4.0,965088626,7
648,59126,4.5,1248903438,8
317,231,3.0,847633469,5
514,1357,4.0,853893545,7
427,3007,4.0,948657229,7
26,46976,4.0,1351545138,7
664,85414,4.5,1343747081,8
405,3171,4.5,1061362223,8
80,1104,4.0,844861019,7
306,2406,3.0,939760474,5
133,46723,1.0,1416150791,1
262,131451,1.0,1466555002,1
394,1263,0.5,1297524895,0
452,1269,4.0,989112182,7
15,7293,1.0,1093028019,1
575,3011,2.0,1018058846,3
472,1080,4.0,939071363,7
434,300,5.0,886374463,9
15,3798,2.0,997937999,3
73,3114,4.0,1274265884,7
23,954,5.0,1148669329,9
500,8961,3.0,1228921131,5
68,587,4.0,1194743787,7
6,3751,1.5,1109258190,2
472,2467,5.0,940539077,9
589,464,3.0,838903466,5
200,50872,4.5,1437933614,8
405,3969,3.5,1061361261,6
247,410,3.0,953362225,5
102,2921,4.0,956599182,7
547,25947,3.5,1200088853,6
405,2657,3.5,1061362975,6
187,4447,4.0,1237164175,7
511,231,3.0,829352433,5
95,1645,4.0,1019022937,7
573,105,2.0,946616709,3
102,3203,4.0,956600379,7
23,4378,4.0,1148672167,7
624,1037,4.0,1019133161,7
386,1805,3.0,1047027690,5
475,43936,3.0,1447327612,5
22,552,3.0,1131661923,5
497,1663,3.0,940364249,5
440,353,3.0,835337417,5
547,1954,1.5,1053173532,2
533,1375,3.0,965315177,5
39,198,5.0,832523229,9
41,1580,4.0,1093887797,7
476,2959,5.0,971879215,9
388,377,4.0,946520673,7
181,1213,5.0,1154543059,9
73,3153,4.0,1255606347,7
192,181,2.0,843634228,3
578,527,3.0,1418984384,5
397,2990,4.0,1268904335,7
262,5630,2.5,1433901439,4
534,2501,4.0,973377664,7
15,1222,4.0,997939614,7
442,4022,4.5,1227969346,8
120,2407,3.0,1125350335,5
509,5266,3.0,1037842667,5
220,2324,5.0,970498363,9
468,1189,4.0,1296192871,7
299,4848,5.0,1344180605,9
197,1372,5.0,975429453,9
241,223,3.0,847339930,5
451,2064,5.0,979516433,9
228,380,2.5,1449332391,4
77,1265,4.0,1163082678,7
195,4016,2.0,978700114,3
494,50,5.0,1342747884,9
111,4623,4.0,1097432234,7
36,272,4.0,847057240,7
81,1132,3.0,1307178475,5
530,647,4.0,879014936,7
222,1942,4.0,960920116,7
353,6870,2.0,1157288550,3
243,1240,3.0,1094223995,5
442,1200,4.5,1227920919,8
425,4306,3.0,1112383616,5
73,364,5.0,1303464829,9
161,227,3.0,837629973,5
17,6979,3.5,1127473832,6
15,349,3.0,997939193,5
102,766,4.0,957894204,7
466,2642,2.0,944978804,3
522,3831,3.0,1391353853,5
15,112556,4.5,1425875403,8
39,180,5.0,832523276,9
289,1717,0.5,1328935429,0
116,7153,5.0,1163454656,9
381,3189,4.0,1018646609,7
597,32,4.0,940707179,7
402,4992,4.0,1443394841,7
533,2393,4.0,965315371,7
212,1012,2.0,1218402317,3
30,2702,2.0,945114316,3
292,1947,5.0,1140149342,9
340,2542,5.0,1410374096,9
383,1,5.0,852806429,9
417,7090,4.0,1112585949,7
564,2735,4.0,974837584,7
213,5247,2.5,1462644085,4
652,3952,5.0,1439587510,9
595,593,5.0,965077188,9
475,114662,3.5,1446908770,6
348,1251,1.0,960838891,1
580,7361,4.5,1155617159,8
9,1682,5.0,938628690,9
380,32,5.0,1038621928,9
105,1187,3.0,1088059092,5
287,48780,5.0,1469598999,9
152,2571,5.0,1335948000,9
30,3505,4.0,954815298,7
479,80463,4.5,1410192509,8
447,595,3.0,832492644,5
457,3527,2.0,1471387425,3
407,3083,4.0,967307166,7
472,2289,5.0,939071898,9
375,316,3.0,845491869,5
405,2151,4.0,1097698707,7
48,60126,3.0,1305603027,5
213,173,2.0,1462638554,3
446,98809,4.0,1436621117,7
499,3238,1.0,965247402,1
353,380,2.0,1112268700,3
23,2176,5.0,1148672486,9
303,73344,5.0,1299449059,9
412,3646,1.0,993087604,1
182,616,5.0,845744884,9
384,31685,3.0,1188251867,5
311,47,0.5,1062015877,0
21,380,3.0,853846783,5
128,2106,4.0,1049683033,7
452,1834,3.0,976419659,5
294,3964,3.0,1048537542,5
385,590,3.0,836678949,5
607,2268,3.5,1150394070,6
547,8882,3.5,1094983476,6
243,6243,3.0,1094227090,5
236,7234,4.0,1109968003,7
311,1167,2.0,897576334,3
388,5388,3.0,1022376655,5
303,6711,3.0,1299449777,5
226,5064,4.0,1243763891,7
242,899,5.0,956688756,9
526,4226,4.0,1428640859,7
667,151,3.0,847271431,5
15,32,4.0,997938466,7
472,4698,4.0,1010960589,7
496,494,5.0,834598629,9
582,1441,4.0,1122168151,7
518,1334,3.0,945366895,5
649,288,5.0,834424768,9
294,6155,4.0,1062171626,7
316,96079,4.5,1460822739,8
212,58299,3.5,1228374469,6
544,126430,5.0,1441129082,9
547,3948,4.0,1010342592,7
30,3244,4.0,948165577,7
427,8979,4.0,1131832183,7
201,8958,5.0,1110421482,9
372,969,4.0,958004294,7
95,296,5.0,1018816557,9
572,34435,4.5,1436466688,8
604,4623,1.5,1277532871,2
383,637,3.0,852806963,5
63,3408,2.0,1078570684,3
239,3552,4.0,991859364,7
509,1273,3.0,946268691,5
205,55282,3.0,1442152494,5
615,69481,4.0,1425503866,7
564,2967,3.0,974842401,5
340,3681,4.0,1410373981,7
48,5902,4.0,1317612908,7
388,1673,5.0,946525758,9
387,1947,4.0,974790672,7
15,156607,0.5,1465793691,0
212,7149,3.0,1218401984,5
452,1552,4.0,976424301,7
188,454,3.0,841063586,5
48,78499,4.0,1318721995,7
493,2243,3.0,954684715,5
349,4638,3.0,1019266438,5
553,7143,5.0,1423010732,9
472,1184,3.0,939072040,5
529,6296,3.0,1349967739,5
77,2542,4.5,1163004608,8
575,3524,3.0,1012593908,5
479,87520,4.0,1409004489,7
164,913,4.0,1179891195,7
654,32587,4.5,1145390731,8
299,3267,4.0,1344188843,7
307,8873,4.0,1209039902,7
344,1222,4.0,850724865,7
452,3219,3.0,976424026,5
382,2059,5.0,1371773239,9
382,262,3.0,1371825895,5
547,7357,3.5,1199574900,6
311,1096,3.0,898008575,5
227,2333,4.0,913134539,7
345,110,4.5,1106949154,8
78,7153,5.0,1274050980,9
624,1833,2.0,1019139324,3
423,1673,5.0,1354570176,9
134,68237,4.5,1361245186,8
590,316,3.0,848677408,5
38,1704,3.5,1416075186,6
461,5378,0.5,1091049776,0
48,57453,3.5,1319743302,6
312,1218,4.0,959931231,7
363,1544,2.0,942346708,3
460,357,5.0,1072839259,9
574,5944,3.5,1232818572,6
67,733,4.0,854711804,7
481,36276,4.0,1437003828,7
624,6957,4.0,1229376515,7
517,377,5.0,846449972,9
648,87485,3.0,1327100797,5
626,2976,2.0,974768972,3
23,2068,5.0,1148671632,9
362,1674,3.5,1218567037,6
139,4290,3.0,1066861058,5
128,2279,3.0,1049682780,5
631,1438,4.0,897771245,7
15,54503,3.5,1338698617,6
402,6934,2.5,1443394446,4
116,434,2.5,1163454712,4
405,1282,5.0,1097696636,9
330,1428,5.0,948731410,9
235,5418,4.5,1111625388,8
306,918,3.0,940338329,5
15,2321,3.5,1122576690,6
532,733,4.0,1076971967,7
355,5459,2.0,1138731938,3
91,3996,4.0,1448798208,7
253,1221,3.5,1215823884,6
138,5952,3.0,1440379149,5
306,3068,3.0,948834967,5
580,553,4.0,1156127346,7
165,6284,0.5,1111479753,0
38,102753,5.0,1389723691,9
214,318,5.0,978381918,9
268,377,4.5,1314894132,8
452,3365,2.0,1002938163,3
452,348,3.5,1133735631,6
38,73344,4.5,1389727890,8
452,1307,4.0,989112182,7
23,40583,4.0,1148729077,7
654,7090,4.5,1145390856,8
242,1214,5.0,956688735,9
427,4722,4.0,1000678496,7
15,3543,2.0,1033344752,3
480,54286,5.0,1272667820,9
605,104,4.0,980194759,7
463,3101,4.0,1049922819,7
564,1183,3.0,974714291,5
353,253,3.0,1111665498,5
110,539,5.0,840100585,9
615,4306,4.0,1425504747,7
212,5015,3.5,1218955712,6
475,88125,3.5,1447072584,6
95,4036,4.0,1019023029,7
222,3538,4.0,960919493,7
452,6840,3.5,1133735556,6
100,661,3.0,854194086,5
28,902,5.0,938944550,9
420,953,3.0,892820960,5
311,3811,2.5,1077052647,4
253,6333,4.0,1215831963,7
194,158,3.0,848098576,5
81,5530,2.5,1307169545,4
87,260,4.0,858623240,7
6,3052,1.0,1108134337,1
487,34,3.0,832836378,5
547,4062,3.5,1053171188,6
73,19,1.5,1255501766,2
119,1882,2.0,913051666,3
531,1721,2.0,1240402303,3
468,45517,2.5,1296197912,4
460,4,3.5,1072837815,6
46,2541,5.0,1366389694,9
467,1124,4.0,939064124,7
23,6,3.5,1148730128,6
607,1125,4.0,1113408448,7
452,3814,3.5,1133735539,6
63,1573,4.0,1078570732,7
258,3361,3.0,955313061,5
423,913,4.5,1355513806,8
212,491,3.0,1218401907,5
358,34,5.0,957535406,9
201,8798,4.0,1110421604,7
353,6539,3.5,1140388931,6
564,3942,3.0,974710071,5
465,31694,1.0,1170653280,1
102,2729,5.0,956600363,9
580,1371,2.5,1247147420,4
624,8917,4.5,1149412996,8
452,4482,2.0,1077115176,3
243,6808,4.0,1094225360,7
299,2455,5.0,1344178136,9
519,127202,4.0,1469960406,7
359,58,4.5,1339234594,8
543,1513,5.0,866932056,9
47,50,4.0,832229039,7
607,858,4.5,1118247224,8
343,1112,4.0,881166733,7
608,3285,3.0,958824298,5
243,2436,3.0,1094221909,5
533,36,4.0,965316145,7
56,1266,4.0,1467004906,7
620,5378,4.0,1455532125,7
388,47,5.0,946522753,9
15,1909,2.0,1052896819,3
382,953,4.0,1371782216,7
338,597,3.0,841656489,5
602,596,3.0,842356080,5
20,47721,1.0,1238729405,1
545,2333,4.0,938567835,7
627,5989,3.5,1201380806,6
472,4019,4.0,979539966,7
475,6564,1.0,1447239677,1
228,2413,5.0,1449334085,9
199,65682,3.0,1256388477,5
452,22,3.0,976424048,5
575,1007,1.0,1018056552,1
518,2245,3.0,945364027,5
655,1258,4.0,1470072938,7
118,2009,4.0,951009168,7
607,2502,4.5,1113405977,8
294,4344,4.0,1125284091,7
509,2794,4.0,942931542,7
642,913,5.0,881526314,9
514,320,3.0,853894491,5
23,2997,4.5,1148671474,8
153,1617,3.0,1046739028,5
628,1748,3.0,1413103798,5
158,1957,4.0,1231502707,7
134,5418,5.0,1361244793,9
358,1187,3.0,957535632,5
486,2997,4.0,1464121042,7
665,3615,4.0,992909421,7
596,55247,4.0,1210534623,7
350,5325,3.0,1026761071,5
427,1794,5.0,949892229,9
250,31685,4.5,1469808125,8
453,2002,4.0,994622360,7
457,37384,2.5,1471387549,4
518,2986,3.0,945370096,5
518,1994,4.0,945366812,7
468,2248,3.0,1296198011,5
232,1135,4.0,955091411,7
461,2012,2.5,1091958843,4
240,367,3.0,1099264190,5
638,2478,4.5,1307558482,8
562,784,3.0,1167429166,5
406,1212,5.0,1447952510,9
624,5419,1.5,1072963561,2
388,1240,4.0,946520592,7
133,8970,4.0,1416149122,7
452,144,3.0,976422042,5
358,2144,4.0,957480165,7
216,6942,4.0,1095792596,7
533,2429,3.0,965319538,5
306,1876,3.0,939715894,5
384,54001,3.0,1184453166,5
128,313,4.0,1049690067,7
99,4973,5.0,1015037811,9
296,3396,3.5,1298158686,6
306,1171,3.0,948836993,5
83,1747,4.0,1156207505,7
19,1227,3.0,855192517,5
481,89759,4.5,1437001844,8
544,40278,4.5,1441130082,8
532,1475,3.5,1076971705,6
434,1210,2.0,886375147,3
176,82202,2.5,1378384504,4
30,4803,4.0,1002769606,7
380,7150,2.0,1115007088,3
595,2014,4.0,965230266,7
605,2353,3.0,980177012,5
596,33162,2.0,1138875218,3
624,1213,5.0,1019132316,9
564,3804,5.0,974838456,9
550,2115,4.0,943375096,7
564,1690,4.0,974709378,7
299,71745,4.0,1344188094,7
586,3256,1.0,1214225471,1
195,3210,3.0,976289027,5
596,259,3.5,1138732383,6
593,520,3.0,840995953,5
220,293,5.0,982598447,9
480,44555,4.0,1272667616,7
547,2245,4.5,1198813548,8
441,1197,3.5,1078145792,6
320,318,4.0,1424366411,7
523,3176,4.0,1202235540,7
483,8874,4.0,1465387409,7
584,72378,4.0,1271762675,7
165,5597,4.0,1111610879,7
671,2918,4.0,1065149106,7
647,474,4.0,947292818,7
396,44,3.0,834998502,5
384,786,3.0,1153503065,5
159,110,4.0,1183519810,7
564,2287,4.0,974844566,7
15,88356,1.5,1316408269,2
547,118997,2.5,1471611408,4
263,6450,3.5,1117843408,6
615,6502,5.0,1408778967,9
15,4225,1.0,997937762,1
201,1270,5.0,1110497190,9
457,106766,3.5,1471385924,6
509,471,4.0,939329728,7
294,4068,3.5,1095364089,6
309,1721,2.0,1122487990,3
125,1240,4.5,1244537845,8
625,115617,4.5,1452849308,8
102,1012,5.0,957894142,9
342,2694,3.0,945122474,5
58,969,5.0,961127724,9
624,106062,4.0,1409392084,7
159,1911,1.0,1183518395,1
148,3481,5.0,1059604744,9
213,4343,5.0,1462644087,9
306,252,3.0,941553669,5
139,3408,4.5,1066860638,8
232,552,3.0,955087496,5
165,2232,5.0,1111609799,9
133,1080,2.0,1416166759,3
587,1217,4.0,1111362236,7
130,475,3.5,1139000027,6
351,3959,4.0,975636796,7
480,1200,4.0,1272669265,7
468,2081,2.5,1296197291,4
648,36529,4.0,1138999349,7
71,3125,4.0,974658951,7
128,4720,5.0,1049682921,9
224,29,4.0,839010002,7
358,140,3.0,957479575,5
24,150,3.0,849282414,5
450,112552,4.0,1449349696,7
191,344,1.0,839925540,1
639,590,4.0,832450891,7
596,1527,3.0,1138658667,5
633,357,3.0,848518513,5
358,1707,1.0,957795531,1
165,5103,3.5,1111479713,6
213,2125,3.5,1462639405,6
547,1395,4.5,1053087916,8
564,1702,2.0,974838390,3
407,3386,4.0,962646896,7
358,2080,4.0,957479332,7
564,3973,5.0,974791435,9
510,3148,2.0,958614362,3
313,587,3.0,1168878664,5
15,786,0.5,1093028395,0
230,97938,5.0,1424847358,9
585,441,4.0,974607733,7
247,1270,4.0,953271023,7
42,70286,4.5,1473258440,8
487,252,3.0,832836467,5
624,119145,3.5,1456167046,6
69,5816,4.5,1366831993,8
472,36,4.0,946843083,7
373,2417,3.0,939036920,5
580,1221,4.0,1155485722,7
86,14,4.0,848161252,7
345,3114,4.5,1106948494,8
547,7089,4.5,1071595868,8
537,914,5.0,879503317,9
49,1291,5.0,978039584,9
574,435,3.0,1232815348,5
441,1196,4.5,1078145804,8
466,3088,5.0,944979604,9
493,2558,3.0,954685721,5
559,590,5.0,903144248,9
30,3543,5.0,954814639,9
367,6863,2.5,1128633464,4
15,858,5.0,997938703,9
250,74789,4.0,1470036919,7
547,3347,3.5,1053171599,6
547,4066,4.0,986724989,7
502,1527,5.0,868217844,9
664,8641,4.5,1393890852,8
34,1464,1.0,973748964,1
490,653,4.0,851786330,7
70,86,4.0,853954813,7
262,48780,2.5,1449545380,4
118,47,4.0,951009525,7
23,805,3.5,1148669087,6
243,1281,5.0,1094221378,9
52,357,4.5,1231766465,8
544,97304,4.5,1435787428,8
592,1282,1.0,995420615,1
405,2987,4.0,1061362472,7
412,3897,3.0,993087185,5
596,1961,4.5,1138659521,8
150,2321,2.0,1114308243,3
346,527,1.0,1159128828,1
627,1645,3.5,1201389785,6
19,674,4.0,855194072,7
609,912,1.0,1029870161,1
471,1101,3.5,1239745150,6
73,118082,3.5,1431232449,6
664,3527,3.0,1393890855,5
417,4016,3.5,1112587600,6
669,3453,2.0,1015829462,3
111,3160,0.5,1097429253,0
134,231,2.5,1361245725,4
624,4677,3.0,1019128521,5
93,25,3.5,1304992612,6
561,1020,3.5,1172696514,6
380,108932,4.0,1423240541,7
648,2420,3.5,1153434060,6
173,804,4.0,876821747,7
659,151,4.0,834692716,7
546,27611,5.0,1303171860,9
313,288,2.5,1105354821,4
472,1907,2.0,939004597,3
177,377,4.0,907380964,7
500,7147,4.0,1228946248,7
391,1206,3.0,891533210,5
514,1086,4.0,853894169,7
494,48780,4.0,1342748396,7
547,67734,4.0,1309011951,7
245,3183,4.0,1011847934,7
510,2481,3.0,948614621,5
537,1042,4.0,879503350,7
587,6993,4.5,1111362842,8
390,1210,5.0,867072919,9
563,72998,3.0,1380354402,5
56,133771,5.0,1467691835,9
95,2672,3.0,1018816130,5
213,76093,4.0,1462634030,7
471,69644,4.5,1251234352,8
242,1333,5.0,956689028,9
312,1616,3.0,959931843,5
20,31116,5.0,1224043273,9
400,318,5.0,840205118,9
15,61024,1.0,1357110065,1
561,1653,4.0,1172694870,7
4,2100,5.0,949896114,9
624,98154,3.5,1399742901,6
439,3793,1.0,1041114301,1
452,2527,3.0,976424003,5
480,88744,3.5,1339455019,6
15,83349,1.0,1316396136,1
396,158,3.0,834998490,5
653,3082,4.0,948159373,7
353,41566,3.0,1136756111,5
639,31,3.0,832451040,5
419,2302,4.5,1110049581,8
34,1580,3.0,973747621,5
625,8368,4.0,1452848656,7
384,1801,2.5,1153417988,4
132,2571,3.5,1285244968,6
587,2467,4.0,1111103624,7
275,33660,4.5,1345335473,8
353,1222,3.0,1137410834,5
509,802,2.0,940013699,3
309,6807,5.0,1114566869,9
119,2365,1.0,913233136,1
619,315,1.0,831923750,1
294,3398,4.5,1055278572,8
510,2150,4.0,944347208,7
575,3844,3.0,1012605713,5
620,94777,2.0,1455531650,3
654,33166,4.5,1145391181,8
48,80831,2.5,1412309172,4
247,3173,4.0,953102208,7
48,50872,3.5,1309052092,6
452,3246,5.0,976420037,9
472,1233,5.0,939072894,9
370,5349,4.5,1096512187,8
256,141,4.0,851862204,7
481,46723,4.0,1437002656,7
96,913,5.0,1223256273,9
263,5611,2.0,1117842989,3
447,111,3.0,832492988,5
441,1210,4.0,1078146014,7
38,26587,4.5,1389722725,8
136,5349,4.0,1405977459,7
386,2761,3.0,1047112931,5
168,445,3.0,848879489,5
