tmdbId,tmdbIds
928,"[37137, 9336, 10663, 12151, 14170, 27472, 11418, 10303, 200, 11411, 12538, 29228, 1494, 10136, 9605, 8873, 9012, 10490, 10402, 927]"
9340,"[847, 927, 957, 87, 34584, 4011, 89, 10663, 5548, 9387, 11814, 11704, 2978, 879, 13597, 196, 817, 11418, 364, 2105]"
9342,"[564, 9340, 330, 9361, 2109, 1701, 9772, 2323, 10057, 847, 2619, 4032, 9390, 95, 9377, 4233, 857, 14367, 1573, 10776]"
38509,"[41326, 26306, 50043, 5780, 63956, 47943, 63639, 39180, 95682, 16889, 27223, 552, 42158, 11456, 17689, 61418, 22288, 42750, 55106, 53229]"
12101,"[1705, 9507, 1685, 29723, 27932, 1688, 18462, 11879, 1103, 13508, 19380, 11851, 11773, 10132, 31657, 59181, 106143, 26789, 26827, 48259]"
19,"[16, 32761, 3175, 979, 4497, 6404, 1791, 5961, 30970, 832, 653, 68924, 11645, 16391, 19426, 1951, 4203, 99, 37903, 32646]"
165,"[196, 105, 218, 137, 2280, 180, 1891, 607, 603, 4011, 9377, 10249, 1892, 557, 1817, 18, 5548, 601, 87, 2108]"
196,"[165, 105, 1924, 95, 218, 137, 603, 180, 89, 861, 607, 9354, 856, 9340, 497, 9798, 4327, 2280, 564, 4011]"
551,"[13697, 64802, 11223, 11050, 11851, 16241, 10806, 3525, 403, 10765, 21500, 5924, 10013, 30890, 11881, 9844, 14112, 32513, 42121, 26578]"
16084,"[18282, 339, 38925, 110643, 26291, 40772, 16081, 15943, 15389, 24808, 7341, 10576, 20096, 14822, 15944, 14136, 11337, 18862, 10349, 47941]"
17984,"[11123, 29143, 2006, 21866, 14741, 38802, 11851, 17941, 28580, 32872, 48259, 21711, 18588, 31220, 20723, 17887, 39074, 2768, 11028, 16858]"
22328,"[10117, 2038, 2900, 17443, 2182, 18588, 4437, 8224, 260, 143, 47951, 24795, 3536, 14367, 2665, 635, 2768, 13665, 9267, 10547]"
32611,"[2057, 13225, 10866, 18041, 35614, 9039, 15992, 34341, 11065, 10571, 15739, 1957, 37969, 17281, 14429, 39113, 39507, 17889, 3062, 22160]"
3170,"[12230, 10340, 11360, 11319, 10144, 12635, 433, 10693, 11897, 81310, 11224, 10204, 177, 408, 11385, 9325, 13353, 1712, 9051, 621]"
346,"[11645, 15, 982, 475, 510, 829, 539, 103, 901, 996, 583, 5156, 490, 144, 654, 185, 762, 289, 832, 288]"
859,"[11541, 12560, 3525, 18129, 625, 14412, 11337, 16619, 11562, 18169, 1578, 476, 1908, 9346, 2028, 2039, 403, 15143, 592, 3033]"
841,"[11527, 34584, 967, 11639, 9574, 10693, 154, 526, 679, 10871, 177, 174, 218, 26578, 12834, 15999, 13510, 43539, 762, 11837]"
11051,"[2750, 2577, 1665, 15394, 25636, 1956, 91217, 13537, 22784, 2144, 56235, 23908, 114719, 2786, 9024, 290, 39437, 859, 1730, 21612]"
242,"[5924, 11541, 801, 1051, 792, 571, 9559, 57834, 8197, 4478, 11873, 642, 11416, 12105, 311, 12596, 2323, 6440, 5693, 2251]"
1411,"[59181, 8391, 89333, 73067, 5757, 48787, 58372, 28313, 27993, 26352, 50463, 41878, 85247, 8223, 53185, 54850, 41225, 39448, 23223, 18919]"
9769,"[38523, 14108, 11850, 32622, 4296, 42033, 27327, 42337, 21143, 33364, 32078, 13282, 20139, 12545, 14280, 39934, 8092, 29146, 33377, 24128]"
9424,"[9458, 25557, 79593, 15477, 10871, 38153, 58770, 140897, 541, 11675, 27303, 10131, 18086, 37530, 3597, 12122, 11428, 41671, 10216, 33278]"
9835,"[152747, 32015, 11163, 26813, 11212, 9689, 38360, 15192, 43361, 47715, 12491, 833, 897, 48035, 1394, 47735, 16131, 18927, 31442, 257]"
857,"[603, 1891, 14, 550, 489, 424, 85, 11, 218, 98, 105, 607, 745, 562, 238, 881, 117, 1892, 1669, 9377]"
17539,"[22597, 39953, 27104, 40694, 23655, 47585, 21056, 80070, 19797, 41756, 53027, 25461, 15850, 17614, 15708, 58467, 31526, 259389, 31962, 5187]"
22777,"[65157, 47070, 14906, 46929, 20343, 11649, 17203, 26573, 47045, 45864, 27273, 20678, 16690, 15482, 11243, 19975, 17132, 22233, 10735, 2263]"
10957,"[28032, 11891, 10376, 11979, 9669, 49320, 9890, 22777, 65157, 47070, 14906, 46929, 20343, 11649, 17203, 26573, 47045, 45864, 27273, 20678]"
9570,"[9644, 19698, 33525, 25719, 18080, 2661, 38955, 9460, 47697, 10974, 62994, 123757, 18391, 29015, 12500, 25682, 26535, 19267, 11563, 10176]"
16249,"[28966, 12684, 543, 32628, 32600, 43368, 5991, 26723, 18783, 57976, 39543, 15677, 47955, 7015, 147729, 18569, 430, 23325, 32318, 26712]"
13962,"[10563, 2625, 24405, 3587, 197537, 41841, 25723, 18519, 17414, 11933, 25438, 47288, 17709, 10280, 18252, 9413, 9454, 12233, 10897, 26180]"
14612,"[14839, 9731, 16235, 40866, 49805, 8391, 89333, 73067, 5757, 48787, 58372, 28313, 27993, 26352, 24257, 50463, 41878, 85247, 8223, 53185]"
19378,"[32872, 39074, 30055, 19379, 31220, 10730, 20704, 28774, 28169, 9444, 28165, 39113, 32489, 21299, 11856, 11520, 14170, 8989, 15196, 27472]"
65157,"[22777, 47070, 14906, 46929, 20343, 11649, 17203, 26573, 47045, 45864, 27273, 20678, 16690, 15482, 11243, 19975, 17132, 22233, 10735, 2263]"
29228,"[6499, 38921, 14170, 27472, 6522, 14140, 24831, 15198, 32081, 18212, 39964, 9278, 19379, 18660, 9600, 11064, 10670, 23919, 11576, 10437]"
19379,"[27472, 29355, 14140, 24831, 11890, 9278, 9051, 58048, 245706, 36141, 10859, 10383, 59859, 32456, 10670, 23919, 157834, 11856, 188927, 2453]"
11164,"[10727, 51707, 60437, 25350, 10741, 12271, 11671, 8285, 13187, 1833, 13008, 10414, 21626, 17612, 21845, 31094, 51182, 24908, 14024, 11648]"
18887,"[17834, 2006, 34857, 31593, 33468, 36599, 11790, 17352, 2115, 31582, 73183, 110643, 1718, 24873, 16081, 38925, 26170, 28377, 30346, 10576]"
40866,"[40772, 14612, 10489, 15943, 20096, 32911, 18862, 10349, 47941, 11933, 25438, 24103, 1793, 9731, 21185, 12499, 14742, 18282, 19762, 17832]"
24736,"[28289, 6037, 9715, 12649, 10934, 41326, 26306, 50043, 38509, 22777, 65157, 5780, 47070, 14906, 46929, 20343, 63956, 47943, 11649, 63639]"
10122,"[11976, 9096, 2661, 2322, 19736, 6068, 9570, 11702, 9644, 30168, 10216, 10447, 10249, 11533, 33408, 9710, 23114, 37550, 22213, 11570]"
24816,"[8391, 89333, 73067, 5757, 48787, 58372, 28313, 27993, 26352, 50463, 41878, 85247, 8223, 53185, 54850, 41225, 39448, 23223, 18919, 49763]"
9994,"[10391, 21299, 13465, 11940, 1831, 16172, 1727, 22777, 65157, 47070, 14906, 46929, 20343, 11649, 17203, 26573, 47045, 45864, 27273, 20678]"
25445,"[26744, 28120, 31556, 26167, 49126, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 32686, 38545, 31151]"
12129,"[159824, 38802, 49040, 13700, 43752, 13925, 15854, 40724, 43517, 13931, 83860, 13932, 13933, 200481, 296096, 159550, 258489, 127380, 76170, 227973]"
14140,"[27472, 24831, 9278, 19379, 10670, 23919, 11856, 33689, 8391, 89333, 73067, 5757, 48787, 58372, 28313, 27993, 26352, 50463, 41878, 85247]"
10439,"[24469, 169813, 43860, 14030, 7972, 308639, 74387, 15251, 9981, 3549, 7278, 17473, 53190, 42297, 47909, 63831, 75233, 84287, 127864, 159008]"
11158,"[31102, 31220, 10153, 21299, 18937, 10871, 10897, 9994, 11135, 17894, 40772, 11319, 8970, 32911, 10376, 25557, 18862, 10349, 47941, 25438]"
9354,"[2280, 10144, 856, 196, 177, 105, 137, 607, 762, 9442, 801, 630, 34584, 9531, 11886, 3050, 117, 165, 10693, 1893]"
28736,"[8391, 89333, 73067, 5757, 48787, 58372, 28313, 27993, 26352, 50463, 41878, 85247, 8223, 53185, 54850, 41225, 39448, 23223, 18919, 49763]"
34774,"[26744, 28120, 31556, 26167, 49126, 25445, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 32686, 38545, 31151]"
37969,"[14675, 42222, 5916, 38868, 39113, 39507, 43802, 25566, 66027, 56137, 32847, 36676, 14615, 34148, 6949, 661, 3062, 23378, 20277, 1162]"
9631,"[8916, 95, 11808, 594, 4961, 2649, 8838, 8688, 3595, 1701, 1844, 10003, 44833, 18487, 9802, 544, 534, 1535, 11081, 597]"
9820,"[10330, 864, 44737, 9441, 68728, 9454, 17379, 11247, 13187, 9710, 29380, 10391, 21845, 31094, 24908, 14024, 11648, 18218, 8780, 62837]"
14013,"[28053, 27472, 92591, 89492, 308639, 208134, 9876, 45658, 12094, 87826, 38778, 19379, 65057, 14140, 44564, 109443, 188161, 24831, 187017, 10212]"
96196,"[60855, 25147, 47889, 125582, 33644, 17915, 37291, 20024, 38904, 10209, 10399, 9422, 33430, 21349, 1873, 11374, 8545, 3682, 8197, 10013]"
98505,"[4307, 55936, 15321, 11956, 62695, 91076, 79515, 20423, 25660, 83500, 36245, 70842, 12582, 11828, 55699, 14776, 25767, 28213, 28124, 1815]"
1779,"[9452, 11562, 10403, 244, 975, 592, 10002, 968, 982, 10086, 1051, 1630, 14412, 859, 476, 4203, 2118, 15, 769, 9442]"
10849,"[31121, 11302, 10774, 592, 3133, 3121, 203, 26617, 3116, 16642, 16153, 11562, 11216, 11040, 19082, 12626, 1162, 18254, 624, 27094]"
678,"[14580, 21449, 1818, 11316, 7857, 827, 18671, 11502, 18995, 11482, 10775, 247, 16153, 10056, 26038, 26690, 1942, 2721, 21635, 1723]"
907,"[11426, 10440, 141489, 11779, 947, 39940, 11587, 1955, 805, 139405, 695, 19426, 10102, 874, 113279, 10155, 13852, 13697, 2887, 9684]"
5961,"[4497, 3175, 19426, 979, 12761, 1951, 692, 32761, 16391, 11911, 1396, 2000, 9613, 593, 37903, 5801, 26291, 38925, 6404, 141489]"
47908,"[31924, 12488, 34152, 3526, 37144, 215875, 40206, 42861, 24951, 64963, 38557, 14040, 6644, 26291, 18118, 23283, 11372, 43329, 5923, 15875]"
42121,"[31924, 10730, 12488, 11120, 26269, 918, 1688, 57834, 27857, 1955, 4916, 37144, 215875, 37345, 30547, 34152, 30815, 11851, 24086]"
2887,"[4244, 17127, 15658, 41326, 26306, 50043, 38509, 5780, 63956, 47943, 63639, 39180, 95682, 16889, 27223, 552, 42158, 11456, 17689, 61418]"
11974,"[11849, 4909, 10376, 10466, 1832, 18252, 49338, 617, 35080, 3635, 10178, 9292, 9078, 6, 22777, 65157, 47070, 14906, 46929, 20343]"
20348,"[114719, 19155, 132641, 101230, 118991, 18355, 45153, 12655, 32326, 11365, 15059, 20761, 61416, 14271, 45905, 161687, 34714, 50562, 18292, 11162]"
26648,"[9524, 51333, 38442, 29586, 49842, 50247, 28268, 41391, 48831, 42449, 12496, 2926, 15383, 33324, 661, 26149, 32847, 27725, 56137, 1919]"
11911,"[48149, 9585, 42130, 26372, 13209, 41648, 47104, 42225, 128158, 152780, 152795, 157832, 168535, 74239, 31930, 2760, 11700, 33680, 160588, 5961]"
793,"[11541, 829, 10669, 476, 8197, 229, 638, 15660, 468, 975, 10223, 13820, 47620, 10774, 642, 9452, 1630, 1480, 37853, 12488]"
35144,"[12212, 30285, 14328, 64802, 8391, 89333, 73067, 5757, 48787, 58372, 28313, 27993, 26352, 50463, 41878, 85247, 8223, 53185, 54850, 41225]"
9325,"[433, 10340, 621, 10144, 11360, 756, 10693, 9281, 11158, 3170, 8393, 16052, 9487, 18331, 1968, 4978, 11003, 10895, 15944, 11224]"
43037,"[146599, 18069, 30528, 22688, 57575, 36758, 38965, 19049, 1377, 27088, 36362, 18535, 42618, 40718, 31633, 5921, 14551, 51426, 42986, 30462]"
10340,"[11360, 10882, 3170, 1725, 10693, 3121, 10144, 838, 756, 9325, 4825, 12230, 18331, 433, 11970, 2769, 8393, 11224, 31516, 17984]"
10144,"[621, 10340, 3170, 9325, 11224, 4978, 9487, 9444, 9354, 11970, 639, 12230, 756, 8587, 10882, 2493, 10693, 34584, 433, 15171]"
10414,"[11164, 18764, 17813, 9919, 10727, 51707, 60437, 25350, 10741, 12271, 11671, 8285, 43860, 879, 13187, 4970, 13353, 23939, 1833, 10439]"
10437,"[19494, 10670, 15698, 11285, 11557, 29228, 12584, 24032, 21629, 66, 31924, 10730, 9292, 10208, 12535, 15947, 16723, 10132, 106143, 26789]"
15300,"[44737, 13187, 21845, 31094, 24908, 14024, 11648, 18218, 8780, 62837, 144340, 10677, 33743, 12920, 18320, 37056, 10560, 14635, 68728, 44807]"
12230,"[3170, 9444, 11224, 10340, 18331, 31102, 1049, 18282, 32060, 17984, 31220, 177, 11319, 18417, 10144, 34760, 1585, 15944, 20283, 3525]"
10693,"[10895, 10340, 11527, 756, 10882, 11224, 3170, 9325, 177, 15171, 11639, 841, 967, 408, 9820, 10144, 11886, 856, 81310, 12092]"
11335,"[29228, 10730, 9346, 21500, 12151, 10765, 3525, 14170, 10747, 11040, 10013, 29005, 10890, 2321, 6068, 18887, 10776, 11562, 12105, 27841]"
11135,"[10380, 9994, 11319, 9417, 31102, 10391, 12144, 31220, 1968, 13465, 38225, 21299, 18937, 12233, 9454, 20096, 49948, 29787, 19204, 43860]"
11319,"[13907, 11135, 31220, 31102, 11886, 18417, 12233, 8970, 9078, 91217, 24808, 25438, 32911, 9626, 1641, 10208, 18862, 10349, 47941, 40772]"
14822,"[30168, 8391, 89333, 73067, 5757, 48787, 58372, 28313, 27993, 26352, 50463, 41878, 85247, 8223, 53185, 54850, 41225, 39448, 23223, 18919]"
15969,"[17130, 6116, 18041, 35614, 9039, 15992, 34341, 11065, 10571, 1957, 16052, 9816, 12335, 11238, 13225, 14736, 10882, 39953, 48149, 21056]"
13155,"[2185, 9499, 41659, 21972, 14651, 12308, 6173, 10305, 60608, 55903, 9669, 49320, 10957, 9890, 15138, 9471, 17898, 10351, 759, 9334]"
10249,"[4978, 174, 2322, 168, 9442, 165, 8656, 5919, 10122, 14367, 199, 97, 26578, 642, 2107, 11527, 9748, 85328, 1924, 9531]"
15943,"[1793, 19762, 48259, 40772, 20096, 172545, 8391, 89333, 73067, 5757, 48787, 58372, 28313, 27993, 26352, 50463, 41878, 85247, 8223, 53185]"
10882,"[11224, 10340, 12335, 16520, 433, 12092, 10693, 4104, 32611, 756, 17352, 177, 14347, 10895, 15969, 9096, 10144, 10210, 11114, 13850]"
24808,"[25438, 32911, 18862, 10349, 47941, 40772, 8769, 24103, 18519, 21185, 10489, 38925, 17832, 110643, 26291, 7341, 18462, 20242, 34760, 10576]"
19762,"[1793, 8391, 89333, 73067, 5757, 48787, 58372, 28313, 27993, 26352, 50463, 41878, 85247, 8223, 53185, 54850, 41225, 39448, 23223, 18919]"
13850,"[27841, 3598, 23114, 37550, 22213, 11570, 36652, 85689, 17661, 38554, 5769, 10896, 21468, 17819, 31908, 22356, 10467, 874, 14035, 9096]"
2619,"[15144, 10890, 813, 847, 9326, 623, 2493, 639, 3034, 11562, 526, 2108, 177, 744, 11527, 380, 34584, 4011, 10377, 9346]"
65158,"[48144, 47199, 48260, 24276, 1413, 44297, 8129, 49805, 22797, 39780, 11485, 9421, 17589, 8293, 20024, 10480, 4480, 31662, 62204, 23954]"
53565,"[3598, 24128, 10015, 24086, 73183, 23114, 37550, 14785, 1718, 22213, 18890, 11570, 24873, 36652, 85689, 10730, 9710, 17834, 36568, 10783]"
41841,"[13962, 21349, 31504, 10219, 2277, 27281, 10563, 2020, 38223, 10897, 11076, 9454, 36643, 6878, 10437, 37135, 9591, 9587, 10137]"
27332,"[61536, 65889, 108401, 215373, 38557, 14040, 32613, 9456, 2160, 34379, 42148, 10685, 9054, 28569, 25010, 17133, 46027, 59820, 10785, 53879]"
97,"[177, 5548, 11597, 630, 11527, 8009, 2756, 36819, 348, 11886, 856, 36797, 10303, 117, 658, 11976, 408, 36685, 10249, 1924]"
10419,"[23114, 37550, 22213, 11570, 36652, 85689, 21500, 37345, 11157, 24086, 30168, 2058, 25898, 10371, 34322, 19736, 11876, 19004, 14347]"
11675,"[11342, 9424, 10351, 26953, 22915, 12484, 20443, 33172, 29095, 8867, 20009, 39578, 26725, 17168, 13704, 37530, 4234, 3597, 580, 10131]"
2107,"[8393, 11562, 177, 642, 11416, 8197, 13698, 10890, 1051, 3525, 244, 10002, 12151, 13776, 16384, 36492, 11219, 12186, 2639, 11881]"
6471,"[15144, 11176, 3034, 1621, 13342, 11072, 10730, 658, 8872, 10890, 623, 10466, 13667, 9346, 15800, 10303, 11977, 378, 2107, 11003]"
9442,"[19004, 23954, 10730, 30168, 1051, 24086, 10747, 34322, 19736, 14035, 37345, 19380, 9540, 27472, 11337, 36797, 10440, 172545, 19379]"
11591,"[19736, 5919, 23114, 37550, 22213, 11570, 36652, 85689, 36797, 3598, 27995, 6522, 24128, 22575, 87093, 1666, 239563, 11904, 11038, 22553]"
13697,"[25934, 24086, 3598, 10765, 11562, 40842, 29478, 28145, 551, 10896, 26578, 21500, 9440, 9289, 11426, 10013, 11040, 11145, 88875, 34053]"
19158,"[8391, 89333, 73067, 5757, 48787, 58372, 28313, 27993, 26352, 50463, 41878, 85247, 8223, 53185, 54850, 41225, 39448, 23223, 18919, 49763]"
227,"[29154, 10396, 11114, 11082, 28171, 3526, 26269, 40866, 10278, 918, 579, 10847, 57834, 14924, 2163, 19973, 15143, 9559, 3525, 2108]"
87,"[89, 85, 9377, 2493, 4011, 2108, 117, 562, 1891, 941, 578, 105, 137, 1893, 9340, 218, 620, 11, 2280, 1924]"
123,"[12475, 10768, 1688, 11976, 17897, 9710, 15698, 37345, 10730, 9387, 13888, 14347, 1705, 30168, 11526, 28774, 29698, 10132, 28169]"
9314,"[1705, 1688, 9507, 29723, 11773, 14839, 37345, 13282, 5689, 6552, 269, 30168, 22588, 32622, 4296, 42033, 27327, 42337, 21143]"
11336,"[10489, 10014, 9980, 24808, 17692, 25438, 32911, 22660, 20242, 18862, 10349, 47941, 40772, 8769, 24103, 91217, 20457, 7341, 18519, 33430]"
9980,"[10014, 10131, 18086, 41671, 11428, 10766, 37530, 33278, 26515, 10676, 10552, 11284, 9827, 9003, 24831, 10072, 18862, 10349, 47941, 26953]"
10657,"[18252, 17709, 10552, 31465, 11955, 31000, 10014, 9441, 10489, 16241, 16288, 2625, 24405, 3587, 150823, 197537, 25723, 49338, 67307, 40962]"
10489,"[25438, 32911, 20242, 18862, 10349, 47941, 40772, 10014, 24103, 91217, 20457, 40866, 18519, 21185, 17832, 12499, 24808, 11336, 9980, 12257]"
10823,"[2625, 24405, 3587, 197537, 25723, 18519, 17414, 11133, 16288, 11933, 25438, 47288, 17709, 10280, 18252, 24913, 26180, 32911, 32284, 35680]"
11497,"[110972, 26953, 22915, 12484, 20443, 33172, 29095, 8867, 26602, 20009, 39578, 26725, 17168, 13704, 37530, 26333, 15658, 580, 10131, 18086]"
2907,"[8872, 8592, 816, 4011, 9605, 177, 11418, 10440, 927, 658, 9531, 21736, 364, 9086, 1573, 10768, 11967, 377, 578, 2978]"
9454,"[9715, 13962, 40866, 17894, 11135, 1968, 9444, 9994, 9820, 20096, 19933, 10391, 10489, 40772, 6878, 10340, 10871, 10563, 16052, 9437]"
8688,"[10763, 9096, 16052, 26180, 9360, 9437, 1968, 10571, 364, 10342, 10354, 11933, 15037, 22067, 28121, 58680, 18041, 35614, 9039, 15992]"
16155,"[19155, 132641, 101230, 118991, 18355, 45153, 12655, 32326, 11365, 15059, 20761, 61416, 14271, 45905, 161687, 34714, 50562, 18292, 11162, 9606]"
23954,"[34322, 172545, 14035, 9442, 31044, 2075, 11337, 33430, 38925, 110643, 26291, 40866, 30197, 36492, 15943, 1793, 33667, 2639, 7341, 33344]"
12761,"[5961, 8391, 89333, 73067, 5757, 48787, 58372, 28313, 27993, 26352, 50463, 41878, 85247, 8223, 53185, 54850, 110465, 41225, 39448, 23223]"
396,"[2075, 27857, 10784, 15919, 596, 26617, 1955, 10633, 24226, 14328, 11426, 21734, 303, 38772, 770, 592, 38925, 141489, 21137, 37247]"
14367,"[12187, 1857, 25557, 9458, 38153, 9545, 10136, 26203, 12151, 13698, 4961, 10871, 58985, 32456, 36141, 84586, 10945, 27303, 2109, 11824]"
11814,"[15196, 14170, 10136, 9336, 8130, 15144, 14742, 12151, 2788, 26391, 8388, 11133, 1775, 18212, 11082, 10663, 9626, 16384, 87, 9346]"
16081,"[18887, 26291, 38925, 110643, 11337, 16084, 15943, 1793, 339, 7341, 32274, 36599, 14136, 10576, 27857, 19762, 26422, 23954, 17834, 168535]"
18331,"[22588, 9374, 15698, 32081, 32030, 31102, 11557, 48259, 14839, 21299, 15944, 19494, 18282, 29786, 9994, 8393, 13698, 18660, 29228, 10132]"
15171,"[32274, 24153, 11337, 33344, 47947, 38925, 110643, 26291, 11886, 81310, 11054, 10693, 9994, 4825, 10340, 7341, 1725, 10576, 16084, 21719]"
11837,"[8141, 16871, 10166, 2487, 11841, 16353, 11527, 16441, 11230, 11639, 64682, 13812, 10222, 9920, 9900, 1700, 21910, 14785, 18890, 45658]"
11704,"[11886, 9078, 9032, 210937, 9340, 6069, 10808, 10957, 13465, 756, 11003, 9413, 12092, 5175, 11639, 11841, 16353, 14405, 13655, 10895]"
11639,"[34584, 11527, 11886, 13907, 11379, 13597, 10803, 11837, 11319, 17897, 154, 10693, 756, 766, 841, 17653, 6488, 15947, 11230, 9626]"
4978,"[16084, 15944, 31220, 10144, 11319, 10249, 10871, 8393, 14822, 40772, 15144, 18462, 18169, 174, 11082, 11639, 9325, 32911, 25557, 18862]"
10380,"[11135, 38225, 9994, 17585, 29787, 18220, 19204, 18111, 28605, 9433, 55667, 8838, 62204, 15037, 13225, 22067, 28121, 1968, 10391, 15789]"
11976,"[12475, 30168, 18971, 9710, 37345, 12211, 10122, 17897, 2362, 10466, 28165, 28774, 9540, 9387, 28169, 15239, 10730, 25898, 11379]"
15144,"[11522, 9346, 3525, 6471, 621, 2619, 21500, 14742, 11814, 14136, 927, 10890, 9281, 2493, 609, 2108, 11455, 10765, 12151, 14347]"
11522,"[15144, 3525, 9346, 12626, 9377, 1049, 11562, 859, 13697, 12560, 9281, 11557, 18169, 88, 14412, 9440, 88875, 821, 10396, 8130]"
11557,"[10396, 31924, 26269, 1049, 10437, 15698, 918, 19494, 10670, 707, 57834, 14742, 14412, 18331, 11027, 53113, 11082, 11285, 48259, 16619]"
13853,"[29938, 8420, 14629, 6028, 18681, 12117, 2428, 15598, 59533, 24548, 4587, 1921, 1888, 18784, 14283, 51802, 16347, 5968, 10397, 16958]"
11415,"[18498, 9457, 41671, 11428, 33278, 26515, 10131, 18086, 29787, 19204, 18111, 28605, 13567, 9827, 55667, 10676, 62204, 37530, 26827, 9638]"
37530,"[10131, 18086, 26953, 22915, 12484, 20443, 33172, 29095, 8867, 20009, 39578, 26725, 17168, 13704, 580, 23752, 11284, 11428, 25155, 41671]"
8393,"[2107, 39391, 18331, 11016, 35412, 2897, 10340, 17281, 4978, 17889, 759, 646, 28288, 11219, 28580, 16958, 18228, 11462, 9325, 13528]"
11937,"[4176, 1722, 21299, 17768, 22777, 65157, 47070, 14906, 46929, 20343, 11649, 17203, 26573, 47045, 45864, 27273, 20678, 16690, 15482, 11243]"
21661,"[8391, 89333, 73067, 5757, 48787, 58372, 28313, 27993, 26352, 50463, 41878, 85247, 8223, 53185, 54850, 41225, 39448, 23223, 18919, 49763]"
9320,"[11895, 11546, 10327, 9714, 10438, 10550, 951, 9279, 10157, 58680, 12473, 48750, 12268, 21299, 123025, 16723, 12535, 9280, 22777, 65157]"
33644,"[18862, 10349, 47941, 24103, 32911, 40772, 21185, 25438, 17832, 11844, 18462, 20096, 20701, 20242, 34760, 8391, 89333, 73067, 5757, 48787]"
14662,"[17133, 1847, 17006, 37088, 11040, 13982, 1999, 10668, 19155, 132641, 101230, 85638, 118991, 18355, 45153, 58680, 12655, 32326, 11365, 15059]"
10692,"[7090, 6106, 441, 9558, 9453, 26606, 27814, 31767, 8689, 12093, 11474, 1690, 10496, 11547, 7512, 27813, 13552, 16307, 16934, 1696]"
805,"[692, 8769, 17204, 985, 12143, 483, 36136, 10774, 2291, 624, 775, 10849, 837, 1946, 468, 638, 17600, 653, 234, 11368]"
34584,"[11639, 13597, 847, 11976, 177, 11527, 9387, 927, 9340, 11886, 841, 10153, 10489, 154, 36819, 1624, 756, 10144, 1832, 2619]"
34636,"[2625, 24405, 3587, 197537, 25723, 13972, 18519, 17414, 6593, 5072, 20605, 13016, 14019, 13855, 30018, 41436, 48395, 11933, 25438, 47288]"
2182,"[32274, 26477, 26291, 38925, 10206, 17692, 110643, 10730, 24153, 11015, 11449, 21299, 39113, 10489, 10766, 7341, 10577, 10576, 27214, 32872]"
28070,"[45549, 19092, 37532, 6917, 22500, 20075, 11469, 26978, 30924, 24919, 15119, 32685, 10285, 15901, 15902, 28893, 20726, 11351, 29161, 11811]"
77469,"[22318, 76330, 28628, 11844, 267, 33468, 11790, 31593, 2115, 31582, 28377, 25099, 20024, 30346, 9746, 3309, 33644, 24099, 33222, 26755]"
10278,"[91217, 36094, 104301, 44326, 28171, 172545, 11364, 8391, 89333, 73067, 5757, 48787, 58372, 28313, 27993, 26352, 50463, 41878, 85247, 8223]"
36647,"[36586, 755, 8914, 714, 2157, 2109, 5548, 1701, 9411, 2667, 929, 95, 847, 8067, 4233, 14577, 957, 16379, 8077, 2292]"
17915,"[17894, 22777, 65157, 47070, 14906, 46929, 20343, 11649, 17203, 26573, 47045, 45864, 27273, 20678, 16690, 15482, 11243, 19975, 17132, 22233]"
14557,"[15752, 58680, 9523, 25969, 33689, 20239, 41843, 49471, 30180, 36943, 31638, 122190, 42006, 144953, 29076, 99008, 137236, 43109, 1485]"
9417,"[38225, 31220, 19004, 17585, 12559, 18220, 68426, 11135, 31503, 8970, 34170, 9822, 31102, 15944, 8391, 89333, 73067, 5757, 48787, 58372]"
41469,"[22160, 26371, 27104, 40694, 47697, 62994, 123757, 23655, 47585, 18391, 25461, 38251, 25520, 139405, 46992, 1628, 98502, 35694, 26744, 28120]"
34637,"[16372, 10831, 3681, 905, 18250, 10366, 19483, 32255, 1834, 17965, 33518, 11462, 11071, 30202, 648, 11219, 14638, 22588, 3086, 11904]"
4011,"[2108, 620, 9377, 105, 2280, 137, 87, 2493, 816, 941, 378, 679, 89, 11, 1891, 601, 623, 218, 762, 544]"
1580,"[19380, 573, 631, 42232, 839, 118098, 303, 965, 25508, 5121, 11879, 32015, 104301, 11163, 26813, 11212, 9689, 38360, 15192, 43361]"
573,"[1580, 631, 25508, 965, 303, 42232, 14578, 4175, 26030, 13909, 24192, 11657, 23152, 12206, 45578, 44864, 41852, 5998, 36344, 25364]"
5780,"[41326, 26306, 50043, 38509, 63956, 47943, 63639, 39180, 95682, 16889, 27223, 552, 42158, 11456, 17689, 61418, 22288, 42750, 55106, 53229]"
506,"[20067, 32015, 11163, 26813, 11212, 9689, 38360, 15192, 10727, 43361, 47715, 12491, 833, 897, 51707, 48035, 1394, 47735, 60437, 16131]"
22527,"[64382, 65203, 43278, 94857, 22692, 36739, 35292, 48211, 43002, 31921, 26378, 40867, 27854, 25364, 118098, 33734, 21849, 39391, 18299, 29376]"
574,"[31465, 631, 22013, 25508, 965, 2749, 16241, 10440, 10860, 150823, 61536, 65889, 108401, 215373, 4175, 47697, 62994, 32613, 54087, 123757]"
